product_line_id,manufacturer,product_type,architecture_class,family,series,product_line,device_variant_count,source_ids,observed_at,verification_status
infineon::psoce84::psoce84::pse8x3x2xxxx3,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8x3x2xxxx3,6,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8x3x2xxxx4,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8x3x2xxxx4,6,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8x3x4xxxx3,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8x3x4xxxx3,6,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8x3x4xxxx4,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8x3x4xxxx4,6,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8x5x2xxxx4,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8x5x2xxxx4,4,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8x5x4xxxx4,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8x5x4xxxx4,4,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8x6x2xxxx3,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8x6x2xxxx3,2,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8x6x2xxxx4,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8x6x2xxxx4,2,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8x6x4xxxx3,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8x6x4xxxx3,2,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8x6x4xxxx4,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8x6x4xxxx4,2,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8xxgox2xxxx4,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8xxGOx2xxxx4,1,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8xxgox4xxxx4,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8xxGOx4xxxx4,1,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8xxgpx2xxxx3,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8xxGPx2xxxx3,1,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8xxgpx2xxxx4,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8xxGPx2xxxx4,3,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::psoce84::psoce84::pse8xxgpx4xxxx4,Infineon,general_purpose_mcu,Cortex-M33+Cortex-M55,PSOCE84,PSOCE84,PSE8xxGPx4xxxx4,1,cmsis:Infineon.PSE8xxx_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::t2g-c-2d::t2g-c-2d::cyt4dn,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M7,T2G-C-2D,T2G-C-2D,CYT4DN,2,cmsis:Infineon.T2G-C-2D_DFP@1.1.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::tld40xx::tld40xx::tld40xx,Infineon,general_purpose_mcu,Cortex-M23,TLD40xx,TLD40xx,TLD40xx,1,cmsis:Infineon.TLD40xx_DFP@3.3.1-announcement,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::tle98xx::tle98xx::tle984x-series,Infineon,general_purpose_mcu,Cortex-M0,TLE98xx,TLE98xx,TLE984x Series,7,cmsis:Infineon.TLE984x_DFP@1.3.4,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::tle98xx::tle98xx::tle985x-series,Infineon,general_purpose_mcu,Cortex-M0,TLE98xx,TLE98xx,TLE985x Series,7,cmsis:Infineon.TLE985x_DFP@1.2.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::tle98xx::tle98xx::tle986x-series,Infineon,general_purpose_mcu,Cortex-M3,TLE98xx,TLE98xx,TLE986x Series,7,cmsis:Infineon.TLE986x_DFP@1.5.2,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::tle98xx::tle98xx::tle987x-series,Infineon,general_purpose_mcu,Cortex-M3,TLE98xx,TLE98xx,TLE987x Series,12,cmsis:Infineon.TLE987x_DFP@1.6.2,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::tle98xx::tle98xx::tle988x-series,Infineon,general_purpose_mcu,Cortex-M3,TLE98xx,TLE98xx,TLE988x Series,3,cmsis:Infineon.TLE988x_9x_DFP@1.3.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::tle98xx::tle98xx::tle989x-series,Infineon,general_purpose_mcu,Cortex-M3,TLE98xx,TLE98xx,TLE989x Series,8,cmsis:Infineon.TLE988x_9x_DFP@1.3.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::tle994x-5x::tle994x-5x::tle994x-5x,Infineon,general_purpose_mcu,Cortex-M23,TLE994x_5x,TLE994x_5x,TLE994x_5x,6,cmsis:Infineon.TLE994x_5x_DFP@2.1.0-announcement,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::wlc::wlc::wlc,Infineon,general_purpose_mcu,Cortex-M0,WLC,WLC,WLC,4,cmsis:Infineon.CAT2_DFP@1.6.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc1000::xmc1000::xmc1100-series,Infineon,general_purpose_mcu,Cortex-M0,XMC1000,XMC1000,XMC1100 Series,14,cmsis:Infineon.XMC1000_DFP@2.12.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc1000::xmc1000::xmc1200-series,Infineon,general_purpose_mcu,Cortex-M0,XMC1000,XMC1000,XMC1200 Series,23,cmsis:Infineon.XMC1000_DFP@2.12.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc1000::xmc1000::xmc1300-series,Infineon,general_purpose_mcu,Cortex-M0,XMC1000,XMC1000,XMC1300 Series,33,cmsis:Infineon.XMC1000_DFP@2.12.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc1000::xmc1000::xmc1400-series,Infineon,general_purpose_mcu,Cortex-M0,XMC1000,XMC1000,XMC1400 Series,43,cmsis:Infineon.XMC1000_DFP@2.12.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc4000::xmc4000::xmc4100-series,Infineon,general_purpose_mcu,Cortex-M4,XMC4000,XMC4000,XMC4100 Series,8,cmsis:Infineon.XMC4000_DFP@2.14.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc4000::xmc4000::xmc4200-series,Infineon,general_purpose_mcu,Cortex-M4,XMC4000,XMC4000,XMC4200 Series,2,cmsis:Infineon.XMC4000_DFP@2.14.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc4000::xmc4000::xmc4300-series,Infineon,general_purpose_mcu,Cortex-M4,XMC4000,XMC4000,XMC4300 Series,1,cmsis:Infineon.XMC4000_DFP@2.14.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc4000::xmc4000::xmc4400-series,Infineon,general_purpose_mcu,Cortex-M4,XMC4000,XMC4000,XMC4400 Series,6,cmsis:Infineon.XMC4000_DFP@2.14.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc4000::xmc4000::xmc4500-series,Infineon,general_purpose_mcu,Cortex-M4,XMC4000,XMC4000,XMC4500 Series,8,cmsis:Infineon.XMC4000_DFP@2.14.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc4000::xmc4000::xmc4700-series,Infineon,general_purpose_mcu,Cortex-M4,XMC4000,XMC4000,XMC4700 Series,6,cmsis:Infineon.XMC4000_DFP@2.14.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc4000::xmc4000::xmc4800-series,Infineon,general_purpose_mcu,Cortex-M4,XMC4000,XMC4000,XMC4800 Series,9,cmsis:Infineon.XMC4000_DFP@2.14.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc5100::xmc5100::xmc5100,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M4,XMC5100,XMC5100,XMC5100,2,cmsis:Infineon.CAT1A_DFP@1.7.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc5200::xmc5200::xmc5200,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M4,XMC5200,XMC5200,XMC5200,3,cmsis:Infineon.CAT1A_DFP@1.7.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc5300::xmc5300::xmc5300,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M4,XMC5300,XMC5300,XMC5300,2,cmsis:Infineon.CAT1A_DFP@1.7.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc7100::xmc7100::xmc7100-x1088,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M7,XMC7100,XMC7100,XMC7100_x1088,1,cmsis:Infineon.CAT1C_DFP@1.2.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc7100::xmc7100::xmc7100-x2112,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M7,XMC7100,XMC7100,XMC7100_x2112,2,cmsis:Infineon.CAT1C_DFP@1.2.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc7100::xmc7100::xmc7100-x4160,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M7,XMC7100,XMC7100,XMC7100_x4160,4,cmsis:Infineon.CAT1C_DFP@1.2.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc7100d::xmc7100d::xmc7100d-x2112,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M7,XMC7100D,XMC7100D,XMC7100d_x2112,2,cmsis:Infineon.CAT1C_DFP@1.2.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc7100d::xmc7100d::xmc7100d-x4160,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M7,XMC7100D,XMC7100D,XMC7100d_x4160,4,cmsis:Infineon.CAT1C_DFP@1.2.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc7200::xmc7200::xmc7200-x8384,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M7,XMC7200,XMC7200,XMC7200_x8384,2,cmsis:Infineon.CAT1C_DFP@1.2.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::xmc7200d::xmc7200d::xmc7200d-x8384,Infineon,general_purpose_mcu,Cortex-M0++Cortex-M7,XMC7200D,XMC7200D,XMC7200d_x8384,2,cmsis:Infineon.CAT1C_DFP@1.2.0,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::imotion::imotion::imc300-series,Infineon,general_purpose_mcu,Cortex-M0,iMOTION,iMOTION,IMC300 Series,1,cmsis:Infineon.IMC300A_DFP@2.0.6,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
infineon::imotion::imotion::imm100-series,Infineon,general_purpose_mcu,Cortex-M0,iMOTION,iMOTION,IMM100 Series,1,cmsis:Infineon.IMM100A_DFP@1.0.1,2026-08-11T12:18:14+00:00,cmsis_pack_metadata
