orderable_part_id,device_id,manufacturer,family,series,product_line,device_name,part_number,manufacturer_suffix,package_code,temperature_grade_code,packing_code,package_name,temperature_range,packing_form,lifecycle,source_id,source_url,observed_at,verification_status,decode_status
artery::at32a423c8u7,artery::at32a423c8u7,Artery,AT32,AT32A,AT32A423,AT32A423C8U7,AT32A423C8U7,C8U7,C8U7,,,LQFP48,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423cbu7,artery::at32a423cbu7,Artery,AT32,AT32A,AT32A423,AT32A423CBU7,AT32A423CBU7,CBU7,CBU7,,,LQFP48,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423ccu7,artery::at32a423ccu7,Artery,AT32,AT32A,AT32A423,AT32A423CCU7,AT32A423CCU7,CCU7,CCU7,,,LQFP48,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423c8t7,artery::at32a423c8t7,Artery,AT32,AT32A,AT32A423,AT32A423C8T7,AT32A423C8T7,C8T7,C8T7,,,LQFP48,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423cbt7,artery::at32a423cbt7,Artery,AT32,AT32A,AT32A423,AT32A423CBT7,AT32A423CBT7,CBT7,CBT7,,,LQFP48,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423cct7,artery::at32a423cct7,Artery,AT32,AT32A,AT32A423,AT32A423CCT7,AT32A423CCT7,CCT7,CCT7,,,LQFP48,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423r8t7,artery::at32a423r8t7,Artery,AT32,AT32A,AT32A423,AT32A423R8T7,AT32A423R8T7,R8T7,R8T7,,,LQFP64,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423rbt7,artery::at32a423rbt7,Artery,AT32,AT32A,AT32A423,AT32A423RBT7,AT32A423RBT7,RBT7,RBT7,,,LQFP64,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423rct7,artery::at32a423rct7,Artery,AT32,AT32A,AT32A423,AT32A423RCT7,AT32A423RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423v8t7,artery::at32a423v8t7,Artery,AT32,AT32A,AT32A423,AT32A423V8T7,AT32A423V8T7,V8T7,V8T7,,,LQFP100,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423vbt7,artery::at32a423vbt7,Artery,AT32,AT32A,AT32A423,AT32A423VBT7,AT32A423VBT7,VBT7,VBT7,,,LQFP100,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a423vct7,artery::at32a423vct7,Artery,AT32,AT32A,AT32A423,AT32A423VCT7,AT32A423VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32a423,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425r8t7,artery::at32f425r8t7,Artery,AT32,AT32F,AT32F425,AT32F425R8T7,AT32F425R8T7,R8T7,R8T7,,,LQFP64,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425r8t7-7,artery::at32f425r8t7-7,Artery,AT32,AT32F,AT32F425,AT32F425R8T7_7,AT32F425R8T7_7,R8T7_7,T7_7,,,LQFP64,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425c8t7,artery::at32f425c8t7,Artery,AT32,AT32F,AT32F425,AT32F425C8T7,AT32F425C8T7,C8T7,C8T7,,,LQFP48,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425c8u7,artery::at32f425c8u7,Artery,AT32,AT32F,AT32F425,AT32F425C8U7,AT32F425C8U7,C8U7,C8U7,,,LQFP48,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425k8t7,artery::at32f425k8t7,Artery,AT32,AT32F,AT32F425,AT32F425K8T7,AT32F425K8T7,K8T7,K8T7,,,QFN32,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425k8u7-4,artery::at32f425k8u7-4,Artery,AT32,AT32F,AT32F425,AT32F425K8U7_4,AT32F425K8U7_4,K8U7_4,U7_4,,,QFN32,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425f8p7,artery::at32f425f8p7,Artery,AT32,AT32F,AT32F425,AT32F425F8P7,AT32F425F8P7,F8P7,F8P7,,,QFN20,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425g8u7,artery::at32f425g8u7,Artery,AT32,AT32F,AT32F425,AT32F425G8U7,AT32F425G8U7,G8U7,G8U7,,,QFN28,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425r6t7,artery::at32f425r6t7,Artery,AT32,AT32F,AT32F425,AT32F425R6T7,AT32F425R6T7,R6T7,R6T7,,,LQFP64,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425r6t7-7,artery::at32f425r6t7-7,Artery,AT32,AT32F,AT32F425,AT32F425R6T7_7,AT32F425R6T7_7,R6T7_7,T7_7,,,LQFP64,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425c6t7,artery::at32f425c6t7,Artery,AT32,AT32F,AT32F425,AT32F425C6T7,AT32F425C6T7,C6T7,C6T7,,,LQFP48,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425c6u7,artery::at32f425c6u7,Artery,AT32,AT32F,AT32F425,AT32F425C6U7,AT32F425C6U7,C6U7,C6U7,,,LQFP48,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425k6t7,artery::at32f425k6t7,Artery,AT32,AT32F,AT32F425,AT32F425K6T7,AT32F425K6T7,K6T7,K6T7,,,QFN32,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425k6u7-4,artery::at32f425k6u7-4,Artery,AT32,AT32F,AT32F425,AT32F425K6U7_4,AT32F425K6U7_4,K6U7_4,U7_4,,,QFN32,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425f6p7,artery::at32f425f6p7,Artery,AT32,AT32F,AT32F425,AT32F425F6P7,AT32F425F6P7,F6P7,F6P7,,,QFN20,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f425g6u7,artery::at32f425g6u7,Artery,AT32,AT32F,AT32F425,AT32F425G6U7,AT32F425G6U7,G6U7,G6U7,,,QFN28,,,active,artery:cmsis:at32f425,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f426r8t7,artery::at32f426r8t7,Artery,AT32,AT32F,AT32F426,AT32F426R8T7,AT32F426R8T7,R8T7,R8T7,,,LQFP64,,,active,artery:cmsis:at32f426,https://www.arterytek.com/en/product/AT32F426.jsp,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f426r6t7,artery::at32f426r6t7,Artery,AT32,AT32F,AT32F426,AT32F426R6T7,AT32F426R6T7,R6T7,R6T7,,,LQFP64,,,active,artery:cmsis:at32f426,https://www.arterytek.com/en/product/AT32F426.jsp,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f426c8t7,artery::at32f426c8t7,Artery,AT32,AT32F,AT32F426,AT32F426C8T7,AT32F426C8T7,C8T7,C8T7,,,LQFP48,,,active,artery:cmsis:at32f426,https://www.arterytek.com/en/product/AT32F426.jsp,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f426c6t7,artery::at32f426c6t7,Artery,AT32,AT32F,AT32F426,AT32F426C6T7,AT32F426C6T7,C6T7,C6T7,,,LQFP48,,,active,artery:cmsis:at32f426,https://www.arterytek.com/en/product/AT32F426.jsp,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f402c8t7,artery::at32f402c8t7,Artery,AT32,AT32F,AT32F402,AT32F402C8T7,AT32F402C8T7,C8T7,C8T7,,,LQFP48,,,active,artery:cmsis:at32f402,https://github.com/ArteryTek/AT32F402_405_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f402r8t7,artery::at32f402r8t7,Artery,AT32,AT32F,AT32F402,AT32F402R8T7,AT32F402R8T7,R8T7,R8T7,,,LQFP64,,,active,artery:cmsis:at32f402,https://github.com/ArteryTek/AT32F402_405_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f402v8t7,artery::at32f402v8t7,Artery,AT32,AT32F,AT32F402,AT32F402V8T7,AT32F402V8T7,V8T7,V8T7,,,LQFP100,,,active,artery:cmsis:at32f402,https://github.com/ArteryTek/AT32F402_405_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403cct6,artery::at32f403cct6,Artery,AT32,AT32F,AT32F403,AT32F403CCT6,AT32F403CCT6,CCT6,CCT6,,,LQFP48,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403cet6,artery::at32f403cet6,Artery,AT32,AT32F,AT32F403,AT32F403CET6,AT32F403CET6,CET6,CET6,,,LQFP48,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403cgt6,artery::at32f403cgt6,Artery,AT32,AT32F,AT32F403,AT32F403CGT6,AT32F403CGT6,CGT6,CGT6,,,LQFP48,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403rct6,artery::at32f403rct6,Artery,AT32,AT32F,AT32F403,AT32F403RCT6,AT32F403RCT6,RCT6,RCT6,,,LQFP64,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403ret6,artery::at32f403ret6,Artery,AT32,AT32F,AT32F403,AT32F403RET6,AT32F403RET6,RET6,RET6,,,LQFP64,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403rgt6,artery::at32f403rgt6,Artery,AT32,AT32F,AT32F403,AT32F403RGT6,AT32F403RGT6,RGT6,RGT6,,,LQFP64,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403vct6,artery::at32f403vct6,Artery,AT32,AT32F,AT32F403,AT32F403VCT6,AT32F403VCT6,VCT6,VCT6,,,LQFP100,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403vet6,artery::at32f403vet6,Artery,AT32,AT32F,AT32F403,AT32F403VET6,AT32F403VET6,VET6,VET6,,,LQFP100,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403vgt6,artery::at32f403vgt6,Artery,AT32,AT32F,AT32F403,AT32F403VGT6,AT32F403VGT6,VGT6,VGT6,,,LQFP100,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403zct6,artery::at32f403zct6,Artery,AT32,AT32F,AT32F403,AT32F403ZCT6,AT32F403ZCT6,ZCT6,ZCT6,,,LQFP144,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403zet6,artery::at32f403zet6,Artery,AT32,AT32F,AT32F403,AT32F403ZET6,AT32F403ZET6,ZET6,ZET6,,,LQFP144,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403zgt6,artery::at32f403zgt6,Artery,AT32,AT32F,AT32F403,AT32F403ZGT6,AT32F403ZGT6,ZGT6,ZGT6,,,LQFP144,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403ccu6,artery::at32f403ccu6,Artery,AT32,AT32F,AT32F403,AT32F403CCU6,AT32F403CCU6,CCU6,CCU6,,,LQFP48,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403ceu6,artery::at32f403ceu6,Artery,AT32,AT32F,AT32F403,AT32F403CEU6,AT32F403CEU6,CEU6,CEU6,,,LQFP48,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403cgu6,artery::at32f403cgu6,Artery,AT32,AT32F,AT32F403,AT32F403CGU6,AT32F403CGU6,CGU6,CGU6,,,LQFP48,,,active,artery:cmsis:at32f403,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403avct7,artery::at32f403avct7,Artery,AT32,AT32F,AT32F403A,AT32F403AVCT7,AT32F403AVCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403arct7,artery::at32f403arct7,Artery,AT32,AT32F,AT32F403A,AT32F403ARCT7,AT32F403ARCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403acct7,artery::at32f403acct7,Artery,AT32,AT32F,AT32F403A,AT32F403ACCT7,AT32F403ACCT7,CCT7,CCT7,,,LQFP48,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403accu7,artery::at32f403accu7,Artery,AT32,AT32F,AT32F403A,AT32F403ACCU7,AT32F403ACCU7,CCU7,CCU7,,,LQFP48,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403avgt7,artery::at32f403avgt7,Artery,AT32,AT32F,AT32F403A,AT32F403AVGT7,AT32F403AVGT7,VGT7,VGT7,,,LQFP100,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403acgt7,artery::at32f403acgt7,Artery,AT32,AT32F,AT32F403A,AT32F403ACGT7,AT32F403ACGT7,CGT7,CGT7,,,LQFP48,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403argt7,artery::at32f403argt7,Artery,AT32,AT32F,AT32F403A,AT32F403ARGT7,AT32F403ARGT7,RGT7,RGT7,,,LQFP64,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403acgu7,artery::at32f403acgu7,Artery,AT32,AT32F,AT32F403A,AT32F403ACGU7,AT32F403ACGU7,CGU7,CGU7,,,LQFP48,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403avet7,artery::at32f403avet7,Artery,AT32,AT32F,AT32F403A,AT32F403AVET7,AT32F403AVET7,VET7,VET7,,,LQFP100,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403aret7,artery::at32f403aret7,Artery,AT32,AT32F,AT32F403A,AT32F403ARET7,AT32F403ARET7,RET7,RET7,,,LQFP64,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403acet7,artery::at32f403acet7,Artery,AT32,AT32F,AT32F403A,AT32F403ACET7,AT32F403ACET7,CET7,CET7,,,LQFP48,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f403aceu7,artery::at32f403aceu7,Artery,AT32,AT32F,AT32F403A,AT32F403ACEU7,AT32F403ACEU7,CEU7,CEU7,,,LQFP48,,,active,artery:cmsis:at32f403a,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f405rct7,artery::at32f405rct7,Artery,AT32,AT32F,AT32F405,AT32F405RCT7,AT32F405RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f405,https://github.com/ArteryTek/AT32F402_405_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f405vct7,artery::at32f405vct7,Artery,AT32,AT32F,AT32F405,AT32F405VCT7,AT32F405VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32f405,https://github.com/ArteryTek/AT32F402_405_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f405ret7,artery::at32f405ret7,Artery,AT32,AT32F,AT32F405,AT32F405RET7,AT32F405RET7,RET7,RET7,,,LQFP64,,,active,artery:cmsis:at32f405,https://github.com/ArteryTek/AT32F402_405_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f405vet7,artery::at32f405vet7,Artery,AT32,AT32F,AT32F405,AT32F405VET7,AT32F405VET7,VET7,VET7,,,LQFP100,,,active,artery:cmsis:at32f405,https://github.com/ArteryTek/AT32F402_405_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f407rgt7,artery::at32f407rgt7,Artery,AT32,AT32F,AT32F407,AT32F407RGT7,AT32F407RGT7,RGT7,RGT7,,,LQFP64,,,active,artery:cmsis:at32f407,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f407vgt7,artery::at32f407vgt7,Artery,AT32,AT32F,AT32F407,AT32F407VGT7,AT32F407VGT7,VGT7,VGT7,,,LQFP100,,,active,artery:cmsis:at32f407,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f407rct7,artery::at32f407rct7,Artery,AT32,AT32F,AT32F407,AT32F407RCT7,AT32F407RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f407,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f407vct7,artery::at32f407vct7,Artery,AT32,AT32F,AT32F407,AT32F407VCT7,AT32F407VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32f407,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f407vet7,artery::at32f407vet7,Artery,AT32,AT32F,AT32F407,AT32F407VET7,AT32F407VET7,VET7,VET7,,,LQFP100,,,active,artery:cmsis:at32f407,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f407ret7,artery::at32f407ret7,Artery,AT32,AT32F,AT32F407,AT32F407RET7,AT32F407RET7,RET7,RET7,,,LQFP64,,,active,artery:cmsis:at32f407,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f407avct7,artery::at32f407avct7,Artery,AT32,AT32F,AT32F407,AT32F407AVCT7,AT32F407AVCT7,AVCT7,VCT7,,,,,,active,artery:cmsis:at32f407,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f407avgt7,artery::at32f407avgt7,Artery,AT32,AT32F,AT32F407,AT32F407AVGT7,AT32F407AVGT7,AVGT7,VGT7,,,,,,active,artery:cmsis:at32f407,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f413rct7,artery::at32f413rct7,Artery,AT32,AT32F,AT32F413,AT32F413RCT7,AT32F413RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f413,https://github.com/ArteryTek/AT32F413_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f413cct7,artery::at32f413cct7,Artery,AT32,AT32F,AT32F413,AT32F413CCT7,AT32F413CCT7,CCT7,CCT7,,,LQFP48,,,active,artery:cmsis:at32f413,https://github.com/ArteryTek/AT32F413_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f413vct7,artery::at32f413vct7,Artery,AT32,AT32F,AT32F413,AT32F413VCT7,AT32F413VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32f413,https://github.com/ArteryTek/AT32F413_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415rct7,artery::at32f415rct7,Artery,AT32,AT32F,AT32F415,AT32F415RCT7,AT32F415RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
